product_id,category,price,discount
P246477,Toys,7.66,0.1
P246478,Fashion,45.64,0.1
P246480,Toys,8.27,0.0
P246483,Electronics,472.89,0.2
P246486,Home,795.49,0.0
P246489,Toys,12.0,0.0
P246490,Home,216.6,0.1
P246492,Sports,39.28,0.0
P246493,Toys,11.37,0.15
P246497,Sports,123.58,0.1
P246498,Home,27.09,0.2
P246500,Electronics,202.06,0.0
P246503,Toys,21.05,0.1
P246506,Beauty,4.22,0.1
P246508,Electronics,103.15,0.05
P246509,Sports,667.39,0.0
P246511,Grocery,33.64,0.0
P246515,Toys,41.02,0.0
P246517,Beauty,16.26,0.0
P246518,Grocery,3.28,0.05
P246519,Sports,87.7,0.1
P246520,Toys,16.11,0.0
P246522,Fashion,7.61,0.05
P246523,Home,49.71,0.0
P246524,Electronics,428.33,0.05
P246527,Sports,88.83,0.05
P246530,Home,273.76,0.1
P246531,Fashion,7.82,0.0
P246534,Sports,163.95,0.15
P246536,Electronics,402.86,0.1
P246537,Grocery,1.89,0.1
P246539,Beauty,8.65,0.0
P246540,Electronics,457.3,0.0
P246541,Sports,90.37,0.0
P246543,Home,68.3,0.15
P246544,Fashion,30.65,0.0
P246546,Fashion,601.81,0.2
P246548,Home,216.92,0.1
P246550,Fashion,8.54,0.2
P246553,Toys,10.74,0.2
P246554,Sports,113.69,0.1
P246556,Home,95.63,0.0
P246557,Beauty,10.5,0.15
P246558,Beauty,26.42,0.0
P246559,Sports,99.47,0.0
P246560,Home,43.2,0.05
P246563,Home,164.79,0.0
P246564,Fashion,133.8,0.3
P246566,Toys,381.13,0.1
P246567,Home,229.38,0.0
P246568,Sports,116.87,0.05
P246569,Toys,13.37,0.0
P246571,Fashion,8.13,0.0
P246572,Electronics,460.58,0.0
P246573,Home,39.72,0.15
P246574,Sports,197.99,0.2
P246576,Toys,64.0,0.1
P246577,Fashion,11.36,0.0
P246578,Grocery,6.62,0.0
P246580,Beauty,50.42,0.0
P246584,Fashion,16.57,0.0
P246587,Electronics,612.62,0.0
P246588,Grocery,2.81,0.0
P246589,Electronics,634.01,0.0
P246595,Sports,104.55,0.0
P246597,Grocery,4.74,0.1
P246599,Beauty,26.01,0.0
P246600,Beauty,3.3,0.2
P246605,Home,44.97,0.0
P246607,Fashion,24.69,0.0
P246610,Grocery,48.74,0.05
P246611,Beauty,16.19,0.1
P246613,Electronics,123.37,0.1
P246615,Grocery,13.09,0.0
P246617,Home,73.04,0.05
P246618,Fashion,287.66,0.1
P246620,Toys,342.59,0.0
P246621,Electronics,156.36,0.05
P246622,Sports,37.84,0.05
P246630,Home,99.18,0.05
P246632,Electronics,213.14,0.0
P246635,Grocery,13.03,0.15
P246636,Toys,6.9,0.15
P246637,Home,110.09,0.2
P246638,Fashion,6.95,0.0
P246641,Electronics,332.45,0.05
P246642,Sports,245.85,0.2
P246643,Grocery,14.06,0.05
P246645,Beauty,13.57,0.05
P246649,Fashion,73.65,0.2
P246650,Home,28.05,0.05
P246651,Electronics,716.51,0.0
P246652,Fashion,96.28,0.1
P246653,Toys,36.01,0.1
P246654,Fashion,26.84,0.1
P246658,Grocery,20.98,0.15
P246659,Home,78.16,0.0
P246660,Sports,249.59,0.0
P246661,Beauty,82.5,0.0
P246662,Sports,309.0,0.15
P246664,Sports,620.28,0.1
P246666,Beauty,23.96,0.0
P246667,Sports,75.5,0.0
P246669,Fashion,50.59,0.0
P246676,Grocery,452.9,0.05
P246678,Fashion,98.06,0.1
P246682,Sports,94.74,0.0
P246683,Home,25.65,0.1
P246684,Fashion,149.07,0.0
P246686,Grocery,351.05,0.05
P246687,Sports,37.94,0.3
P246689,Toys,15.51,0.0
P246690,Fashion,158.15,0.0
P246691,Toys,3.29,0.1
P246692,Electronics,119.82,0.0
P246693,Fashion,12.36,0.0
P246694,Sports,22.65,0.0
P246696,Fashion,45.08,0.2
P246697,Toys,146.7,0.1
P246698,Toys,137.12,0.1
P246699,Sports,43.61,0.0
P246700,Fashion,65.77,0.0
P246701,Beauty,6.93,0.1
P246702,Grocery,126.25,0.1
P246703,Fashion,49.32,0.05
P246705,Fashion,29.3,0.0
P246706,Fashion,19.08,0.0
P246707,Sports,61.05,0.0
P246708,Fashion,96.9,0.0
P246713,Electronics,862.36,0.0
P246715,Sports,20.7,0.0
P246718,Toys,3.34,0.0
P246719,Fashion,112.97,0.05
P246720,Home,75.1,0.0
P246721,Toys,65.33,0.15
P246722,Beauty,13.84,0.0
P246723,Sports,18.52,0.0
P246724,Toys,30.5,0.1
P246728,Electronics,594.33,0.0
P246729,Fashion,55.96,0.0
P246730,Grocery,72.56,0.1
P246733,Sports,124.98,0.0
P246735,Electronics,276.19,0.0
P246737,Electronics,107.52,0.2
P246739,Grocery,13.85,0.2
P246741,Home,36.43,0.05
P246742,Toys,12.87,0.05
P246743,Grocery,3.38,0.0
P246745,Beauty,30.24,0.0
P246750,Home,183.78,0.1
P246753,Grocery,93.96,0.0
P246754,Toys,22.02,0.05
P246757,Sports,121.43,0.0
P246759,Toys,32.45,0.1
P246760,Beauty,7.72,0.0
P246762,Fashion,83.56,0.1
P246765,Home,58.63,0.05
P246767,Electronics,327.4,0.15
P246772,Sports,274.1,0.0
P246774,Sports,389.8,0.15
P246775,Sports,254.22,0.1
P246778,Beauty,24.61,0.0
P246779,Electronics,458.79,0.2
P246782,Fashion,122.42,0.1
P246783,Toys,84.16,0.05
P246784,Home,25.16,0.3
P246787,Grocery,9.77,0.0
P246790,Sports,95.49,0.0
P246791,Sports,88.34,0.0
P246794,Toys,163.67,0.1
P246797,Sports,194.48,0.1
P246798,Home,61.85,0.15
P246799,Electronics,1485.49,0.0
P246801,Grocery,28.46,0.1
P246803,Grocery,678.43,0.1
P246804,Home,81.36,0.0
P246806,Electronics,197.95,0.05
P246809,Home,167.21,0.15
P246811,Beauty,51.38,0.0
P246813,Fashion,108.9,0.0
P246814,Home,36.62,0.1
P246815,Electronics,101.34,0.0
P246816,Toys,59.87,0.3
P246819,Grocery,6.04,0.0
P246821,Toys,379.8,0.05
P246823,Grocery,7.59,0.0
P246824,Toys,267.67,0.0
P246825,Grocery,13.85,0.05
P246826,Sports,21.59,0.15
P246827,Grocery,40.59,0.05
P246828,Home,156.49,0.15
P246831,Toys,362.87,0.05
P246839,Grocery,13.94,0.05
P246841,Electronics,103.86,0.15
P246845,Sports,99.01,0.15
P246846,Home,157.33,0.2
P246851,Sports,127.35,0.0
P246853,Fashion,215.31,0.15
P246857,Home,172.64,0.1
P246861,Grocery,4.18,0.0
P246862,Beauty,29.03,0.0
P246870,Home,14.37,0.0
P246873,Grocery,143.53,0.0
P246875,Electronics,551.81,0.0
P246876,Grocery,18.19,0.05
P246877,Grocery,6.12,0.1
P246880,Toys,10.16,0.1
P246881,Toys,7.81,0.0
P246882,Fashion,96.75,0.15
P246883,Toys,173.67,0.15
P246885,Sports,202.2,0.0
P246887,Toys,15.73,0.1
P246888,Electronics,862.93,0.3
P246889,Fashion,742.75,0.05
P246891,Home,110.23,0.0
P246892,Home,41.61,0.3
P246893,Fashion,12.52,0.0
P246895,Beauty,46.98,0.0
P246900,Sports,112.64,0.0
P246901,Toys,120.88,0.0
P246903,Fashion,11.84,0.15
P246904,Electronics,760.71,0.15
P246905,Home,417.53,0.2
P246906,Fashion,7.82,0.0
P246908,Home,292.03,0.1
P246913,Fashion,28.31,0.15
P246915,Grocery,500.92,0.2
P246917,Home,21.84,0.05
P246921,Fashion,8.75,0.0
P246922,Grocery,5.37,0.05
P246923,Fashion,43.56,0.05
P246924,Electronics,302.83,0.05
P246925,Home,315.56,0.0
P246927,Home,75.22,0.0
P246929,Beauty,9.78,0.0
P246931,Beauty,35.65,0.0
P246935,Toys,48.79,0.0
P246939,Electronics,170.87,0.1
P246940,Beauty,49.58,0.0
P246941,Electronics,314.62,0.0
P246943,Grocery,32.11,0.0
P246944,Toys,19.23,0.0
P246945,Sports,53.1,0.0
P246946,Beauty,11.26,0.3
P246952,Toys,30.24,0.0
P246953,Fashion,75.99,0.05
P246954,Sports,527.88,0.0
P246957,Grocery,33.98,0.2
P246958,Sports,161.93,0.15
P246959,Toys,14.8,0.0
P246960,Grocery,19.5,0.0
P246962,Sports,22.67,0.15
P246963,Sports,248.36,0.0
P246964,Beauty,7.48,0.0
P246965,Electronics,52.0,0.1
P246966,Home,10.3,0.0
P246970,Fashion,7.54,0.15
P246972,Sports,71.74,0.05
P246973,Sports,700.01,0.1
P246976,Fashion,95.11,0.2
P246978,Sports,381.63,0.1
P246981,Toys,35.56,0.1
P246984,Sports,40.26,0.05
P246986,Beauty,14.13,0.05
P246988,Beauty,6.19,0.0
P246989,Grocery,5.32,0.0
P246992,Fashion,36.77,0.15
P246993,Fashion,21.87,0.0
P246995,Sports,49.68,0.0
P246996,Beauty,5.25,0.0
P246997,Home,307.11,0.0
P246998,Home,153.79,0.2
P246999,Toys,99.63,0.0
P247001,Grocery,10.71,0.0
P247002,Sports,304.68,0.0
P247003,Grocery,7.92,0.05
P247004,Beauty,12.31,0.0
P247006,Sports,30.89,0.3
P247011,Fashion,32.48,0.05
P247013,Fashion,12.01,0.0
P247018,Grocery,80.4,0.3
P247022,Sports,112.19,0.0
P247024,Toys,13.64,0.15
P247025,Home,155.18,0.05
P247027,Beauty,4.52,0.0
P247030,Fashion,65.36,0.0
P247032,Home,358.34,0.0
P247033,Electronics,302.78,0.05
P247035,Home,25.97,0.05
P247036,Home,190.91,0.0
P247037,Grocery,8.68,0.15
P247038,Beauty,6.31,0.0
P247041,Electronics,58.92,0.0
P247042,Toys,7.78,0.05
P247043,Toys,13.81,0.1
P247049,Toys,94.52,0.05
P247050,Toys,60.63,0.05
P247052,Grocery,6.12,0.0
P247054,Sports,347.91,0.05
P247055,Sports,228.31,0.3
P247060,Sports,104.03,0.0
P247061,Home,247.36,0.0
P247062,Fashion,7.99,0.0
P247066,Sports,379.26,0.15
P247067,Beauty,43.8,0.05
P247068,Toys,52.18,0.0
P247069,Sports,89.68,0.0
P247077,Sports,74.27,0.0
P247078,Sports,65.06,0.1
P247082,Home,109.26,0.0
P247083,Electronics,510.39,0.05
P247084,Fashion,88.98,0.05
P247085,Sports,341.93,0.05
P247089,Grocery,8.67,0.05
P247091,Sports,11.13,0.0
P247092,Fashion,1316.59,0.05
P247094,Home,277.37,0.05
P247095,Sports,234.41,0.1
P247101,Fashion,190.35,0.0
P247102,Electronics,91.28,0.0
P247105,Toys,28.35,0.0
P247106,Home,249.89,0.0
P247109,Home,673.39,0.3
P247112,Home,213.97,0.1
P247113,Home,354.35,0.0
P247114,Toys,8.45,0.0
P247115,Home,18.53,0.2
P247116,Fashion,14.87,0.0
P247117,Home,43.04,0.2
P247119,Fashion,159.92,0.2
P247121,Sports,82.11,0.05
P247122,Fashion,35.99,0.0
P247124,Toys,11.98,0.0
P247125,Electronics,1575.66,0.1
P247126,Sports,79.25,0.0
P247127,Sports,83.84,0.0
P247128,Home,170.65,0.1
P247130,Electronics,121.89,0.0
P247131,Home,46.71,0.0
P247133,Toys,18.41,0.05
P247136,Fashion,41.27,0.05
P247138,Electronics,414.85,0.1
P247141,Toys,119.85,0.1
P247143,Home,317.63,0.1
P247145,Grocery,22.34,0.0
P247147,Fashion,7.5,0.2
P247150,Sports,188.26,0.0
P247153,Fashion,149.75,0.0
P247154,Toys,63.7,0.0
P247155,Toys,224.91,0.15
P247156,Home,43.51,0.15
P247157,Beauty,12.76,0.0
P247159,Sports,531.45,0.15
P247160,Beauty,7.26,0.0
P247161,Electronics,236.41,0.0
P247164,Electronics,56.73,0.05
P247165,Electronics,654.04,0.0
P247171,Electronics,300.91,0.0
P247175,Sports,212.99,0.15
P247176,Home,120.03,0.0
P247178,Toys,92.46,0.05
P247180,Sports,61.09,0.1
P247181,Home,318.31,0.15
P247182,Electronics,570.31,0.05
P247183,Fashion,36.72,0.0
P247184,Grocery,11.64,0.05
P247185,Grocery,4.44,0.0
P247186,Sports,38.78,0.1
P247187,Toys,12.61,0.05
P247188,Beauty,4.86,0.15
P247189,Sports,114.36,0.2
P247190,Electronics,115.73,0.05
P247191,Toys,14.29,0.0
P247192,Grocery,31.46,0.1
P247193,Electronics,257.43,0.0
P247195,Electronics,67.46,0.0
P247196,Beauty,10.13,0.0
P247197,Sports,316.79,0.05
P247200,Home,59.91,0.05
P247201,Grocery,24.04,0.0
P247204,Sports,23.44,0.0
P247206,Toys,13.75,0.2
P247207,Sports,755.48,0.0
P247208,Sports,69.31,0.0
P247209,Sports,39.29,0.0
P247210,Sports,68.74,0.2
P247213,Sports,281.79,0.1
P247220,Grocery,30.21,0.15
P247223,Grocery,10.61,0.05
P247225,Beauty,17.37,0.05
P247227,Toys,2.09,0.0
P247229,Electronics,1370.05,0.05
P247232,Toys,42.45,0.15
P247238,Home,270.27,0.1
P247242,Home,573.96,0.15
P247243,Toys,25.88,0.1
P247244,Home,34.44,0.1
P247246,Grocery,16.2,0.0
P247248,Home,259.67,0.0
P247251,Sports,220.35,0.0
P247258,Grocery,73.53,0.05
P247259,Sports,202.94,0.05
P247264,Grocery,4.46,0.0
P247271,Sports,23.22,0.1
P247275,Grocery,93.97,0.0
P247276,Sports,65.62,0.2
P247277,Home,563.46,0.1
P247278,Electronics,94.23,0.0
P247283,Sports,194.08,0.3
P247284,Toys,61.89,0.05
P247285,Grocery,3.04,0.0
P247287,Fashion,40.66,0.15
P247292,Home,117.51,0.0
P247293,Fashion,14.74,0.1
P247303,Home,56.96,0.2
P247304,Home,53.27,0.05
P247305,Beauty,22.81,0.1
P247308,Electronics,689.32,0.0
P247310,Fashion,10.38,0.1
P247312,Home,212.14,0.2
P247313,Sports,93.23,0.0
P247317,Toys,5.27,0.2
P247318,Sports,52.7,0.05
P247323,Electronics,377.04,0.1
P247324,Sports,134.45,0.0
P247325,Beauty,8.98,0.05
P247327,Beauty,22.83,0.0
P247328,Grocery,2.51,0.0
P247331,Grocery,20.29,0.0
P247333,Sports,173.33,0.0
P247335,Fashion,75.49,0.0
P247336,Beauty,12.43,0.05
P247341,Toys,19.91,0.05
P247343,Beauty,14.86,0.1
P247344,Home,56.9,0.0
P247346,Sports,16.99,0.1
P247350,Fashion,42.69,0.2
P247351,Sports,216.76,0.0
P247354,Home,169.44,0.0
P247355,Fashion,67.9,0.0
P247356,Toys,163.7,0.3
P247358,Grocery,6.04,0.0
P247359,Toys,27.14,0.05
P247360,Grocery,6.41,0.0
P247361,Sports,140.16,0.05
P247362,Beauty,8.94,0.05
P247365,Toys,35.69,0.0
P247368,Toys,102.53,0.1
P247369,Home,545.92,0.2
P247370,Sports,302.9,0.0
P247373,Home,213.9,0.0
P247375,Sports,1177.18,0.3
P247376,Electronics,641.81,0.05
P247377,Home,80.66,0.1
P247378,Beauty,30.44,0.1
P247379,Toys,9.28,0.05
P247381,Toys,43.15,0.05
P247383,Electronics,563.23,0.0
P247385,Home,148.07,0.05
P247388,Grocery,42.58,0.0
P247390,Home,21.03,0.0
P247391,Electronics,180.37,0.0
P247394,Sports,42.44,0.05
P247395,Electronics,60.02,0.05
P247396,Toys,415.29,0.0
P247397,Electronics,615.57,0.05
P247398,Sports,98.85,0.0
P247400,Home,104.8,0.05
P247401,Electronics,136.1,0.0
P247402,Sports,119.06,0.0
P247404,Electronics,1124.29,0.15
P247407,Electronics,172.65,0.05
P247408,Fashion,6.79,0.0
P247411,Grocery,15.0,0.0
P247415,Sports,30.21,0.1
P247417,Fashion,204.43,0.2
P247418,Grocery,55.17,0.15
P247419,Toys,16.26,0.05
P247420,Toys,54.13,0.05
P247422,Sports,14.82,0.15
P247423,Sports,73.11,0.0
P247424,Fashion,35.41,0.0
P247425,Beauty,15.62,0.0
P247427,Fashion,44.44,0.0
P247428,Fashion,14.08,0.1
P247429,Toys,4.95,0.05
P247430,Toys,23.17,0.1
P247434,Grocery,21.62,0.0
P247440,Sports,117.88,0.0
P247442,Electronics,501.12,0.0
P247443,Home,116.72,0.1
P247445,Fashion,50.31,0.05
P247448,Toys,157.78,0.1
P247452,Fashion,33.48,0.05
P247455,Toys,38.69,0.0
P247456,Fashion,26.57,0.0
P247457,Toys,495.45,0.0
P247458,Toys,31.87,0.1
P247459,Home,180.68,0.05
P247460,Sports,379.24,0.1
P247461,Grocery,40.01,0.15
P247462,Grocery,10.32,0.0
P247464,Fashion,71.17,0.15
P247466,Fashion,86.3,0.1
P247470,Beauty,29.73,0.15
P247471,Sports,265.05,0.0
P247473,Grocery,13.84,0.0
P247476,Grocery,6.54,0.15
P247477,Electronics,533.03,0.0
P247479,Toys,25.74,0.0
P247480,Electronics,196.8,0.0
P247481,Fashion,39.04,0.05
P247482,Toys,24.32,0.0
P247484,Electronics,81.73,0.0
P247485,Electronics,2143.4,0.0
P247487,Toys,10.25,0.0
P247488,Toys,914.57,0.3
P247491,Home,657.68,0.2
P247495,Fashion,48.64,0.0
P247496,Sports,583.28,0.05
P247497,Home,260.07,0.0
P247498,Fashion,48.8,0.0
P247499,Fashion,38.43,0.15
P247500,Toys,11.75,0.0
P247501,Toys,14.81,0.1
P247502,Electronics,236.24,0.0
P247505,Toys,19.9,0.15
P247507,Grocery,69.67,0.05
P247508,Fashion,49.73,0.15
P247509,Toys,5.99,0.15
P247510,Sports,113.45,0.0
P247511,Toys,39.35,0.1
P247512,Electronics,600.98,0.05
P247515,Electronics,537.39,0.0
P247516,Home,552.51,0.1
P247518,Toys,8.2,0.1
P247520,Fashion,14.9,0.0
P247524,Home,73.86,0.0
P247526,Sports,200.23,0.0
P247529,Home,18.83,0.0
P247530,Sports,14.5,0.2
P247531,Toys,18.26,0.0
P247536,Electronics,51.13,0.05
P247538,Electronics,97.22,0.15
P247539,Fashion,26.62,0.0
P247540,Fashion,1796.13,0.05
P247542,Beauty,46.34,0.0
P247543,Fashion,193.92,0.0
P247544,Home,496.0,0.1
P247545,Fashion,32.11,0.0
P247550,Electronics,239.08,0.0
P247553,Fashion,16.88,0.0
P247554,Home,71.65,0.0
P247556,Home,154.6,0.15
P247558,Toys,101.53,0.3
P247560,Fashion,75.34,0.1
P247561,Fashion,332.85,0.0
P247563,Fashion,24.02,0.0
P247564,Toys,34.8,0.15
P247565,Toys,24.87,0.0
P247566,Home,68.13,0.2
P247567,Grocery,6.5,0.05
P247573,Electronics,128.07,0.0
P247574,Sports,172.8,0.0
P247576,Toys,23.35,0.2
P247578,Home,739.17,0.1
P247580,Beauty,8.09,0.05
P247581,Beauty,73.92,0.0
P247584,Electronics,196.31,0.0
P247588,Sports,290.55,0.1
P247589,Sports,75.48,0.0
P247591,Electronics,747.45,0.0
P247592,Grocery,6.74,0.0
P247594,Sports,58.8,0.0
P247595,Sports,63.41,0.0
P247596,Home,68.99,0.05
P247599,Beauty,86.99,0.15
P247601,Fashion,40.72,0.05
P247602,Sports,77.05,0.05
P247604,Sports,402.98,0.15
P247605,Home,104.13,0.1
P247606,Fashion,379.45,0.1
P247609,Home,179.92,0.2
P247611,Grocery,807.19,0.0
P247612,Fashion,5.02,0.1
P247620,Sports,71.63,0.05
P247622,Grocery,167.15,0.15
P247624,Home,119.33,0.0
P247631,Sports,115.87,0.05
P247633,Electronics,425.26,0.0
P247634,Electronics,175.95,0.2
P247635,Fashion,18.89,0.15
P247636,Home,135.09,0.0
P247637,Fashion,65.87,0.1
P247639,Sports,92.79,0.15
P247640,Beauty,132.99,0.0
P247642,Toys,14.49,0.0
P247645,Toys,23.92,0.1
P247647,Beauty,29.73,0.0
P247650,Toys,26.71,0.0
P247652,Toys,591.44,0.15
P247654,Beauty,38.33,0.0
P247657,Sports,724.73,0.15
P247659,Grocery,31.62,0.1
P247660,Sports,83.54,0.0
P247664,Electronics,93.67,0.0
P247665,Home,14.84,0.1
P247668,Home,24.76,0.0
P247670,Home,540.77,0.1
P247671,Beauty,17.55,0.15
P247672,Toys,82.7,0.05
P247673,Home,49.21,0.0
P247674,Sports,233.05,0.1
P247675,Home,37.66,0.1
P247676,Fashion,13.97,0.05
P247678,Fashion,141.88,0.15
P247679,Home,107.01,0.0
P247680,Grocery,5.46,0.0
P247682,Home,106.46,0.05
P247683,Home,10.6,0.3
P247686,Sports,114.97,0.15
P247687,Electronics,285.63,0.15
P247688,Electronics,101.2,0.1
P247689,Grocery,9.37,0.2
P247697,Electronics,208.22,0.05
P247698,Toys,14.63,0.05
P247702,Beauty,6.25,0.05
P247707,Sports,144.14,0.15
P247709,Fashion,40.49,0.0
P247710,Grocery,44.33,0.05
P247711,Sports,106.7,0.2
P247713,Grocery,6.97,0.05
P247715,Sports,143.28,0.0
P247718,Electronics,150.19,0.05
P247721,Beauty,7.4,0.05
P247724,Beauty,10.09,0.2
P247726,Sports,951.84,0.1
P247728,Electronics,306.99,0.1
P247733,Toys,32.45,0.0
P247736,Toys,156.61,0.05
P247740,Sports,135.83,0.15
P247743,Fashion,59.75,0.1
P247744,Home,276.89,0.05
P247746,Home,117.32,0.0
P247747,Fashion,210.77,0.05
P247753,Electronics,81.58,0.0
P247754,Home,292.09,0.15
P247756,Grocery,46.92,0.2
P247757,Fashion,36.51,0.0
P247761,Home,52.46,0.0
P247762,Toys,20.21,0.2
P247764,Home,152.94,0.05
P247765,Home,65.85,0.0
P247767,Fashion,35.94,0.0
P247769,Sports,147.21,0.05
P247770,Grocery,34.85,0.3
P247771,Fashion,823.81,0.0
P247773,Electronics,326.01,0.2
P247776,Electronics,132.93,0.0
P247777,Home,28.1,0.2
P247780,Beauty,32.76,0.15
P247782,Home,547.05,0.1
P247783,Fashion,51.87,0.1
P247785,Fashion,43.19,0.0
P247786,Grocery,37.98,0.0
P247787,Fashion,11.55,0.05
P247788,Fashion,76.65,0.0
P247789,Home,84.11,0.0
P247791,Electronics,229.09,0.0
P247792,Home,45.18,0.0
P247793,Electronics,146.71,0.0
P247796,Home,89.65,0.0
P247797,Beauty,12.24,0.15
P247798,Toys,198.71,0.0
P247802,Electronics,550.22,0.2
P247803,Electronics,301.7,0.0
P247810,Beauty,32.42,0.0
P247812,Grocery,8.32,0.05
P247813,Electronics,1308.36,0.1
P247814,Home,370.59,0.0
P247815,Toys,16.05,0.0
P247817,Grocery,135.35,0.2
P247818,Electronics,122.8,0.1
P247820,Grocery,11.94,0.05
P247821,Sports,236.34,0.05
P247823,Grocery,6.46,0.05
P247825,Beauty,95.31,0.0
P247826,Fashion,125.71,0.0
P247827,Grocery,18.64,0.0
P247829,Grocery,6.69,0.05
P247833,Sports,58.44,0.15
P247834,Grocery,51.85,0.0
P247836,Electronics,241.35,0.2
P247837,Beauty,3.01,0.0
P247838,Sports,28.41,0.05
P247839,Toys,3.86,0.3
P247848,Toys,21.71,0.0
P247851,Electronics,144.52,0.1
P247852,Home,145.52,0.0
P247855,Home,30.53,0.0
P247856,Fashion,93.42,0.0
P247857,Toys,450.14,0.0
P247859,Electronics,1001.71,0.0
P247862,Home,204.67,0.05
P247863,Grocery,30.64,0.0
P247864,Home,38.05,0.0
P247865,Grocery,5.18,0.0
P247867,Toys,4.57,0.1
P247871,Sports,11.26,0.1
P247872,Grocery,39.76,0.3
P247873,Sports,178.16,0.05
P247876,Beauty,32.34,0.2
P247877,Sports,98.03,0.05
P247879,Beauty,38.6,0.0
P247880,Fashion,17.44,0.1
P247881,Sports,193.0,0.2
P247882,Beauty,3.9,0.05
P247883,Sports,85.59,0.15
P247888,Electronics,802.12,0.0
P247890,Fashion,11.48,0.2
P247893,Sports,254.22,0.05
P247894,Grocery,16.15,0.1
P247897,Home,802.08,0.2
P247898,Sports,53.47,0.0
P247899,Electronics,78.39,0.05
P247901,Electronics,146.52,0.0
P247903,Toys,3.05,0.05
P247904,Home,23.23,0.05
P247905,Beauty,18.8,0.1
P247907,Electronics,519.09,0.2
P247911,Sports,27.21,0.0
P247914,Toys,3.85,0.05
P247915,Toys,25.35,0.0
P247917,Fashion,29.14,0.0
P247919,Sports,38.18,0.15
P247921,Electronics,190.89,0.0
P247922,Grocery,19.41,0.05
P247923,Fashion,32.84,0.2
P247926,Grocery,16.63,0.05
P247929,Beauty,16.83,0.2
P247930,Sports,345.57,0.15
P247931,Home,76.36,0.0
P247934,Grocery,14.81,0.05
P247936,Grocery,5.95,0.0
P247937,Beauty,8.9,0.1
P247939,Fashion,86.92,0.0
P247940,Toys,509.91,0.0
P247941,Toys,18.85,0.0
P247948,Electronics,145.52,0.3
P247950,Electronics,904.47,0.0
P247951,Toys,10.02,0.0
P247952,Fashion,7.16,0.0
P247953,Fashion,11.1,0.15
P247954,Toys,34.89,0.0
P247958,Electronics,146.56,0.0
P247960,Electronics,327.4,0.15
P247963,Sports,158.57,0.0
P247964,Sports,155.27,0.3
P247970,Fashion,55.81,0.0
P247971,Beauty,16.6,0.1
P247972,Home,148.23,0.15
P247974,Toys,23.37,0.0
P247977,Sports,63.56,0.0
P247981,Sports,105.77,0.05
P247982,Beauty,13.98,0.1
P247984,Sports,103.4,0.15
P247986,Sports,562.3,0.15
P247989,Electronics,174.86,0.1
P247993,Home,317.85,0.1
P247994,Fashion,55.67,0.1
P247995,Electronics,632.27,0.3
P247999,Fashion,101.3,0.05
P248001,Home,87.34,0.0
P248002,Beauty,19.05,0.0
P248003,Fashion,26.85,0.0
P248004,Toys,14.63,0.0
P248005,Fashion,184.75,0.0
P248008,Fashion,52.05,0.1
P248009,Sports,90.41,0.0
P248010,Sports,24.31,0.05
P248011,Beauty,46.74,0.0
P248012,Fashion,148.77,0.3
P248014,Sports,63.28,0.0
P248016,Fashion,90.54,0.0
P248017,Home,24.81,0.15
P248018,Fashion,115.32,0.0
P248020,Sports,77.77,0.1
P248024,Grocery,18.7,0.1
P248025,Grocery,1.64,0.05
P248028,Toys,61.37,0.05
P248029,Fashion,141.49,0.1
P248030,Grocery,7.57,0.0
P248032,Electronics,693.89,0.0
P248033,Toys,27.18,0.1
P248034,Home,19.97,0.0
P248036,Home,117.54,0.05
P248040,Electronics,292.96,0.0
P248044,Home,37.61,0.0
P248045,Toys,80.84,0.0
P248048,Fashion,127.67,0.0
P248049,Fashion,19.76,0.0
P248051,Fashion,91.17,0.05
P248055,Toys,20.5,0.1
P248056,Fashion,24.68,0.05
P248058,Fashion,110.47,0.05
P248067,Toys,29.82,0.0
P248068,Toys,69.05,0.2
P248069,Sports,77.89,0.05
P248070,Sports,255.93,0.0
P248071,Sports,156.02,0.0
P248074,Electronics,650.1,0.0
P248076,Beauty,86.1,0.2
P248077,Grocery,3.06,0.15
P248078,Toys,93.05,0.0
P248081,Electronics,138.25,0.1
P248083,Grocery,30.25,0.0
P248087,Grocery,7.63,0.1
P248088,Sports,36.66,0.0
P248091,Sports,12.19,0.1
P248093,Grocery,33.7,0.0
P248095,Electronics,599.4,0.2
P248096,Grocery,1.88,0.1
P248097,Fashion,25.27,0.1
P248098,Grocery,12.5,0.1
P248099,Toys,8.19,0.0
P248100,Toys,395.28,0.0
P248102,Electronics,651.21,0.0
P248104,Home,390.91,0.1
P248105,Grocery,32.78,0.1
P248108,Electronics,184.17,0.1
P248109,Home,709.89,0.15
P248110,Home,115.14,0.05
P248112,Sports,194.2,0.15
P248114,Toys,42.73,0.15
P248115,Sports,214.4,0.1
P248116,Fashion,69.15,0.05
P248119,Sports,430.79,0.2
P248121,Sports,676.45,0.05
P248122,Grocery,5.31,0.0
P248123,Sports,220.7,0.0
P248125,Electronics,666.3,0.0
P248130,Fashion,6.04,0.0
P248133,Fashion,116.17,0.0
P248134,Grocery,514.9,0.2
P248138,Home,246.18,0.0
P248139,Toys,49.02,0.15
P248144,Toys,9.47,0.0
P248145,Fashion,158.32,0.05
P248146,Toys,32.14,0.05
P248148,Home,484.69,0.05
P248149,Home,31.55,0.1
P248157,Toys,24.47,0.0
P248158,Electronics,403.35,0.0
P248162,Home,124.25,0.1
P248164,Fashion,31.01,0.0
